Date,sulfate,nitrate,ID
6/26/2002,NA,NA,34
6/27/2002,NA,NA,34
6/28/2002,NA,NA,34
6/29/2002,NA,NA,34
6/30/2002,NA,NA,34
7/1/2002,NA,NA,34
7/2/2002,NA,NA,34
7/3/2002,NA,NA,34
7/4/2002,NA,NA,34
7/5/2002,NA,NA,34
7/6/2002,NA,NA,34
7/7/2002,NA,NA,34
7/8/2002,NA,NA,34
7/9/2002,NA,NA,34
7/10/2002,NA,NA,34
7/11/2002,NA,NA,34
7/12/2002,NA,NA,34
7/13/2002,NA,NA,34
7/14/2002,NA,NA,34
7/15/2002,NA,NA,34
7/16/2002,NA,NA,34
7/17/2002,NA,NA,34
7/18/2002,NA,NA,34
7/19/2002,NA,NA,34
7/20/2002,NA,NA,34
7/21/2002,NA,NA,34
7/22/2002,NA,NA,34
7/23/2002,NA,NA,34
7/24/2002,NA,NA,34
7/25/2002,NA,NA,34
7/26/2002,NA,NA,34
7/27/2002,NA,NA,34
7/28/2002,NA,NA,34
7/29/2002,NA,NA,34
7/30/2002,NA,NA,34
7/31/2002,NA,NA,34
8/1/2002,NA,NA,34
8/2/2002,NA,NA,34
8/3/2002,NA,NA,34
8/4/2002,NA,NA,34
8/5/2002,NA,NA,34
8/6/2002,NA,NA,34
8/7/2002,NA,NA,34
8/8/2002,NA,NA,34
8/9/2002,NA,NA,34
8/10/2002,NA,NA,34
8/11/2002,NA,NA,34
8/12/2002,NA,NA,34
8/13/2002,NA,NA,34
8/14/2002,NA,NA,34
8/15/2002,NA,NA,34
8/16/2002,NA,NA,34
8/17/2002,NA,NA,34
8/18/2002,NA,NA,34
8/19/2002,NA,NA,34
8/20/2002,NA,NA,34
8/21/2002,NA,NA,34
8/22/2002,NA,NA,34
8/23/2002,NA,NA,34
8/24/2002,NA,NA,34
8/25/2002,NA,NA,34
8/26/2002,NA,NA,34
8/27/2002,NA,NA,34
8/28/2002,NA,NA,34
8/29/2002,NA,NA,34
8/30/2002,NA,NA,34
8/31/2002,NA,NA,34
9/1/2002,NA,NA,34
9/2/2002,NA,NA,34
9/3/2002,NA,NA,34
9/4/2002,NA,NA,34
9/5/2002,NA,NA,34
9/6/2002,NA,NA,34
9/7/2002,NA,NA,34
9/8/2002,NA,NA,34
9/9/2002,NA,NA,34
9/10/2002,NA,NA,34
9/11/2002,NA,NA,34
9/12/2002,NA,NA,34
9/13/2002,NA,NA,34
9/14/2002,NA,NA,34
9/15/2002,NA,NA,34
9/16/2002,NA,NA,34
9/17/2002,NA,NA,34
9/18/2002,NA,NA,34
9/19/2002,NA,NA,34
9/20/2002,NA,NA,34
9/21/2002,NA,NA,34
9/22/2002,NA,NA,34
9/23/2002,NA,NA,34
9/24/2002,NA,NA,34
9/25/2002,NA,NA,34
9/26/2002,NA,NA,34
9/27/2002,NA,NA,34
9/28/2002,NA,NA,34
9/29/2002,NA,NA,34
9/30/2002,NA,NA,34
10/1/2002,NA,NA,34
10/2/2002,NA,NA,34
10/3/2002,NA,NA,34
10/4/2002,NA,NA,34
10/5/2002,NA,NA,34
10/6/2002,NA,NA,34
10/7/2002,NA,NA,34
10/8/2002,NA,NA,34
10/9/2002,NA,NA,34
10/10/2002,NA,NA,34
10/11/2002,NA,NA,34
10/12/2002,NA,NA,34
10/13/2002,NA,NA,34
10/14/2002,NA,NA,34
10/15/2002,NA,NA,34
10/16/2002,NA,NA,34
10/17/2002,NA,NA,34
10/18/2002,NA,NA,34
10/19/2002,NA,NA,34
10/20/2002,NA,NA,34
10/21/2002,NA,NA,34
10/22/2002,NA,NA,34
10/23/2002,NA,NA,34
10/24/2002,NA,NA,34
10/25/2002,NA,NA,34
10/26/2002,NA,NA,34
10/27/2002,NA,NA,34
10/28/2002,NA,NA,34
10/29/2002,NA,NA,34
10/30/2002,NA,NA,34
10/31/2002,NA,NA,34
11/1/2002,NA,NA,34
11/2/2002,NA,NA,34
11/3/2002,NA,NA,34
11/4/2002,NA,NA,34
11/5/2002,NA,NA,34
11/6/2002,NA,NA,34
11/7/2002,NA,NA,34
11/8/2002,NA,NA,34
11/9/2002,NA,NA,34
11/10/2002,NA,NA,34
11/11/2002,NA,NA,34
11/12/2002,NA,NA,34
11/13/2002,NA,NA,34
11/14/2002,NA,NA,34
11/15/2002,NA,NA,34
11/16/2002,NA,NA,34
11/17/2002,NA,NA,34
11/18/2002,NA,NA,34
11/19/2002,NA,NA,34
11/20/2002,NA,NA,34
11/21/2002,NA,NA,34
11/22/2002,NA,NA,34
11/23/2002,NA,NA,34
11/24/2002,NA,NA,34
11/25/2002,NA,NA,34
11/26/2002,NA,NA,34
11/27/2002,NA,NA,34
11/28/2002,NA,NA,34
11/29/2002,NA,NA,34
11/30/2002,NA,NA,34
12/1/2002,NA,NA,34
12/2/2002,NA,NA,34
12/3/2002,NA,NA,34
12/4/2002,NA,NA,34
12/5/2002,NA,NA,34
12/6/2002,NA,NA,34
12/7/2002,NA,NA,34
12/8/2002,NA,NA,34
12/9/2002,NA,NA,34
12/10/2002,NA,NA,34
12/11/2002,NA,NA,34
12/12/2002,NA,NA,34
12/13/2002,NA,NA,34
12/14/2002,NA,NA,34
12/15/2002,NA,NA,34
12/16/2002,NA,NA,34
12/17/2002,NA,NA,34
12/18/2002,NA,NA,34
12/19/2002,NA,NA,34
12/20/2002,NA,NA,34
12/21/2002,NA,NA,34
12/22/2002,NA,NA,34
12/23/2002,NA,NA,34
12/24/2002,NA,NA,34
12/25/2002,NA,NA,34
12/26/2002,NA,NA,34
12/27/2002,NA,NA,34
12/28/2002,NA,NA,34
12/29/2002,NA,NA,34
12/30/2002,NA,NA,34
12/31/2002,NA,NA,34
